States/UTs,Year,crimes,count
Maharashtra,2014,Sexual Harassment,171
Maharashtra,2014,Simple Hurt,171
Maharashtra,2014,Negligent Driving Deaths,170
Maharashtra,2014,Riots,168
Maharashtra,2014,Vehicle Theft,167
Maharashtra,2014,Death by Negligence,166
Maharashtra,2014,Negligent Driving Deaths,166
Maharashtra,2014,Riots,166
Maharashtra,2014,Trespass / Burglary,166
Maharashtra,2014,Assault on Women,165
Maharashtra,2014,Cheating,165
Maharashtra,2014,Trespass / Burglary,165
Maharashtra,2014,Domestic Cruelty,164
Maharashtra,2014,House Breaking,164
Maharashtra,2014,Other Riots,163
Maharashtra,2014,Assault on Women,158
Maharashtra,2014,Assault on Women,157
Maharashtra,2014,Kidnapping (Total),157
Maharashtra,2014,Kidnapping (Total),157
Maharashtra,2014,Other Riots,157
Maharashtra,2014,Riots,157
Maharashtra,2014,Theft,157
Maharashtra,2014,Cheating,155
Maharashtra,2014,Sexual Harassment,155
Maharashtra,2014,Trespass / Burglary,155
Maharashtra,2014,Death by Negligence,153
Maharashtra,2014,Murder,153
Maharashtra,2014,Negligent Driving Deaths,153
Maharashtra,2014,Trespass / Burglary,153
Maharashtra,2014,Domestic Cruelty,152
Maharashtra,2014,Other Assault on Women,152
Maharashtra,2014,Vehicle Theft,152
Maharashtra,2014,Cheating,151
Maharashtra,2014,Domestic Cruelty,150
Maharashtra,2014,Vehicle Theft,150
Maharashtra,2014,Other Riots,149
Maharashtra,2014,Riots,148
Maharashtra,2014,Assault on Women,147
Maharashtra,2014,Non-Custodial Rape,147
Maharashtra,2014,Other Riots,147
Maharashtra,2014,Rape,147
Maharashtra,2014,Riots,147
Maharashtra,2014,Sexual Harassment,147
Maharashtra,2014,Grievous Hurt,146
Maharashtra,2014,Other Rape,146
Maharashtra,2014,Riots,146
Maharashtra,2014,Robbery,146
Maharashtra,2014,Simple Hurt,146
Maharashtra,2014,Cheating,145
Maharashtra,2014,Kidnapping (Total),145
Maharashtra,2014,Other Riots,145
Maharashtra,2014,Trespass / Burglary,145
Maharashtra,2014,Vehicle Theft,145
Maharashtra,2014,Kidnapping,144
Maharashtra,2014,Trespass / Burglary,143
Maharashtra,2014,Cheating,142
Maharashtra,2014,Grievous Hurt,142
Maharashtra,2014,Simple Hurt,142
Maharashtra,2014,Death by Negligence,141
Maharashtra,2014,Grievous Hurt,141
Maharashtra,2014,Negligent Driving Deaths,141
Maharashtra,2014,Simple Hurt,141
Maharashtra,2014,Assault on Women,140
Maharashtra,2014,Forgery,140
Maharashtra,2014,Kidnapping (Total),140
Maharashtra,2014,Murder,138
Maharashtra,2014,Vehicle Theft,138
Maharashtra,2014,Vehicle Theft,138
Maharashtra,2014,Other Assault on Women,137
Maharashtra,2014,Domestic Cruelty,136
Maharashtra,2014,Grievous Hurt,136
Maharashtra,2014,Other Riots,136
Maharashtra,2014,Simple Hurt,136
Maharashtra,2014,Death by Negligence,135
Maharashtra,2014,Death by Negligence,135
Maharashtra,2014,Negligent Driving Deaths,135
Maharashtra,2014,Other Assault on Women,135
Maharashtra,2014,Kidnapping,134
Maharashtra,2014,Other Riots,134
Maharashtra,2014,Riots,134
Maharashtra,2014,Assault on Women,132
Maharashtra,2014,Death by Negligence,132
Maharashtra,2014,Negligent Driving Deaths,132
Maharashtra,2014,Negligent Driving Deaths,132
Maharashtra,2014,Theft,132
Maharashtra,2014,Domestic Cruelty,131
Maharashtra,2014,Trespass / Burglary,131
Maharashtra,2014,Cheating,130
Maharashtra,2014,Trespass / Burglary,130
Maharashtra,2014,Death by Negligence,129
Maharashtra,2014,Robbery,129
Maharashtra,2014,Stalking,129
Maharashtra,2014,Trespass / Burglary,129
Maharashtra,2014,Grievous Hurt,128
Maharashtra,2014,Simple Hurt,128
Maharashtra,2014,Theft,128
Maharashtra,2014,Grievous Hurt,127
Maharashtra,2014,Simple Hurt,127
Maharashtra,2014,Vehicle Theft,127
Maharashtra,2014,Vehicle Theft,127
Maharashtra,2014,Assault on Women,126
Maharashtra,2014,Other Riots,126
Maharashtra,2014,Trespass / Burglary,126
Maharashtra,2014,Attempted Murder,125
Maharashtra,2014,Cheating,125
Maharashtra,2014,Breach of Trust,124
Maharashtra,2014,Robbery,124
Maharashtra,2014,Robbery,123
Maharashtra,2014,Attempted Murder,122
Maharashtra,2014,Domestic Cruelty,122
Maharashtra,2014,Trespass / Burglary,122
Maharashtra,2014,Grievous Hurt,121
Maharashtra,2014,Grievous Hurt,121
Maharashtra,2014,Kidnapping (Total),121
Maharashtra,2014,Simple Hurt,121
Maharashtra,2014,Simple Hurt,121
Maharashtra,2014,Cheating,120
Maharashtra,2014,Cheating,120
Maharashtra,2014,Death by Negligence,120
Maharashtra,2014,Other Riots,120
Maharashtra,2014,Riots,120
Maharashtra,2014,Trespass / Burglary,120
Maharashtra,2014,Other Assault on Women,119
Maharashtra,2014,Domestic Cruelty,117
Maharashtra,2014,Murder,117
Maharashtra,2014,Other Assault on Women,117
Maharashtra,2014,Cheating,116
Maharashtra,2014,Trespass / Burglary,116
Maharashtra,2014,Trespass / Burglary,116
Maharashtra,2014,Trespass / Burglary,115
Maharashtra,2014,Kidnapping (Total),114
Maharashtra,2014,Negligent Driving Deaths,114
Maharashtra,2014,Trespass / Burglary,114
Maharashtra,2014,Assault on Women,113
Maharashtra,2014,Domestic Cruelty,113
Maharashtra,2014,Non-Custodial Rape,113
Maharashtra,2014,Rape,113
Maharashtra,2014,Sexual Harassment,113
Maharashtra,2014,Grievous Hurt,111
Maharashtra,2014,Riots,111
Maharashtra,2014,House Breaking,110
Maharashtra,2014,Other Assault on Women,110
Maharashtra,2014,Sexual Harassment,110
Maharashtra,2014,Sexual Harassment,110
Maharashtra,2014,Death by Negligence,109
Maharashtra,2014,Grievous Hurt,109
Maharashtra,2014,Grievous Hurt,109
Maharashtra,2014,Murder,109
Maharashtra,2014,Other Assault on Women,109
Maharashtra,2014,Other Rape,109
Maharashtra,2014,Other Riots,109
Maharashtra,2014,Simple Hurt,109
Maharashtra,2014,Simple Hurt,109
Maharashtra,2014,Simple Hurt,109
Maharashtra,2014,Cheating,108
Maharashtra,2014,Domestic Cruelty,108
Maharashtra,2014,Domestic Cruelty,108
Maharashtra,2014,Kidnapping (Total),108
Maharashtra,2014,Non-Custodial Rape,108
Maharashtra,2014,Other Assault on Women,108
Maharashtra,2014,Other Theft,108
Maharashtra,2014,Rape,108
Maharashtra,2014,Robbery,108
Maharashtra,2014,Grievous Hurt,107
Maharashtra,2014,Simple Hurt,107
Maharashtra,2014,Kidnapping,106
Maharashtra,2014,Other Assault on Women,106
Maharashtra,2014,Breach of Trust,105
Maharashtra,2014,Negligent Driving Deaths,105
Maharashtra,2014,Domestic Cruelty,103
Maharashtra,2014,Murder,103
Maharashtra,2014,Non-Custodial Rape,103
Maharashtra,2014,Non-Custodial Rape,103
Maharashtra,2014,Rape,103
Maharashtra,2014,Rape,103
Maharashtra,2014,Robbery,103
Maharashtra,2014,Rash Driving,102
Maharashtra,2014,Theft,102
Maharashtra,2014,Trespass / Burglary,102
Maharashtra,2014,Assault on Women,101
Maharashtra,2014,Sexual Harassment,101
Maharashtra,2014,Other Assault on Women,100
Maharashtra,2014,Other Kidnapping,100
Maharashtra,2014,Other Rape,100
Maharashtra,2014,Assault on Women,99
Maharashtra,2014,Cheating,99
Maharashtra,2014,Forced Marriage Kidnapping,99
Maharashtra,2014,Non-Custodial Rape,99
Maharashtra,2014,Rape,99
Maharashtra,2014,Assault on Women,98
Maharashtra,2014,Attempted Murder,98
Maharashtra,2014,Domestic Cruelty,98
Maharashtra,2014,Modesty Insult,98
Maharashtra,2014,Murder,98
Maharashtra,2014,Non-Custodial Rape,98
Maharashtra,2014,Other Rape,98
Maharashtra,2014,Other Theft,98
Maharashtra,2014,Rape,98
Maharashtra,2014,Trespass / Burglary,98
Maharashtra,2014,Kidnapping,97
Maharashtra,2014,Non-Custodial Rape,97
Maharashtra,2014,Non-Custodial Rape,97
Maharashtra,2014,Other Rape,97
Maharashtra,2014,Rape,97
Maharashtra,2014,Rape,97
Maharashtra,2014,Riots,97
Maharashtra,2014,Other Theft,96
Maharashtra,2014,Trespass / Burglary,96
Maharashtra,2014,Vehicle Theft,96
Maharashtra,2014,Breach of Trust,95
Maharashtra,2014,Cheating,95
Maharashtra,2014,Kidnapping (Total),95
Maharashtra,2014,Other Assault on Women,95
Maharashtra,2014,Other Rape,95
Maharashtra,2014,Other Rape,95
Maharashtra,2014,Cheating,94
Maharashtra,2014,Other Rape,94
Maharashtra,2014,Riots,94
Maharashtra,2014,Robbery,94
Maharashtra,2014,Sexual Harassment,94
Maharashtra,2014,Attempted Murder,93
Maharashtra,2014,Cheating,93
Maharashtra,2014,Kidnapping (Total),93
Maharashtra,2014,Other Rape,93
Maharashtra,2014,Attempted Murder,92
Maharashtra,2014,Dacoity,92
Maharashtra,2014,Other Assault on Women,92
Maharashtra,2014,Other Assault on Women,92
Maharashtra,2014,Other Locations,92
Maharashtra,2014,Death by Negligence,91
Maharashtra,2014,Death by Negligence,91
Maharashtra,2014,House Breaking,91
Maharashtra,2014,Negligent Driving Deaths,91
Maharashtra,2014,Cheating,90
Maharashtra,2014,Negligent Driving Deaths,90
Maharashtra,2014,Other Dacoity,90
Maharashtra,2014,Rash Driving,90
Maharashtra,2014,Riots,89
Maharashtra,2014,Riots,89
Maharashtra,2014,Sexual Harassment,89
Maharashtra,2014,Kidnapping (Total),88
Maharashtra,2014,Non-Custodial Rape,88
Maharashtra,2014,Other Assault on Women,88
Maharashtra,2014,Rape,88
Maharashtra,2014,Cheating,87
Maharashtra,2014,Dacoity,87
Maharashtra,2014,Murder,87
Maharashtra,2014,Non-Custodial Rape,87
Maharashtra,2014,Other Dacoity,87
Maharashtra,2014,Rape,87
Maharashtra,2014,Cheating,86
Maharashtra,2014,Other Riots,86
Maharashtra,2014,Sexual Harassment,86
Maharashtra,2014,Domestic Cruelty,85
Maharashtra,2014,House Breaking,85
Maharashtra,2014,Murder,85
Maharashtra,2014,Negligent Driving Deaths,85
Maharashtra,2014,Trespass / Burglary,85
Maharashtra,2014,Forced Marriage Kidnapping,84
Maharashtra,2014,HumanTrafficking,84
Maharashtra,2014,Kidnapping (Total),84
Maharashtra,2014,Kidnapping (Total),84
Maharashtra,2014,Non-Custodial Rape,84
Maharashtra,2014,Other Rape,84
Maharashtra,2014,Other Rape,84
Maharashtra,2014,Rape,84
Maharashtra,2014,Trespass / Burglary,84
Maharashtra,2014,Trespass / Burglary,84
Maharashtra,2014,Domestic Cruelty,83
Maharashtra,2014,Vehicle Theft,83
Maharashtra,2014,Attempted Murder,82
Maharashtra,2014,Death by Negligence,82
Maharashtra,2014,Other Assault on Women,82
Maharashtra,2014,Other Rape,82
Maharashtra,2014,Other Riots,82
Maharashtra,2014,Other Riots,81
Maharashtra,2014,Assault on Women,80
Maharashtra,2014,Death by Negligence,80
Maharashtra,2014,Murder,80
Maharashtra,2014,Robbery,80
Maharashtra,2014,Trespass / Burglary,80
Maharashtra,2014,Breach of Trust,79
Maharashtra,2014,Negligent Driving Deaths,79
Maharashtra,2014,Robbery,79
Maharashtra,2014,Trespass / Burglary,79
Maharashtra,2014,Attempted Murder,77
Maharashtra,2014,Grievous Hurt,77
Maharashtra,2014,Simple Hurt,77
Maharashtra,2014,Stalking,77
Maharashtra,2014,Trespass / Burglary,77
Maharashtra,2014,Attempted Murder,76
Maharashtra,2014,Forced Marriage Kidnapping,76
Maharashtra,2014,Kidnapping (Total),76
Maharashtra,2014,Attempted Murder,75
Maharashtra,2014,Cheating,75
Maharashtra,2014,Murder,75
Maharashtra,2014,Murder,75
Maharashtra,2014,Non-Custodial Rape,75
Maharashtra,2014,Other Kidnapping,75
Maharashtra,2014,Rape,75
Maharashtra,2014,Robbery,75
Maharashtra,2014,Attempted Murder,74
Maharashtra,2014,Grievous Hurt,74
Maharashtra,2014,Murder,74
Maharashtra,2014,Other Assault on Women,74
Maharashtra,2014,Simple Hurt,74
Maharashtra,2014,Assault on Women,73
Maharashtra,2014,Attempted Murder,73
Maharashtra,2014,Cheating,73
Maharashtra,2014,Domestic Cruelty,73
Maharashtra,2014,Modesty Insult,73
Maharashtra,2014,Murder,73
Maharashtra,2014,Other Assault on Women,73
Maharashtra,2014,Other Rape,73
Maharashtra,2014,Other Riots,73
Maharashtra,2014,Kidnapping (Total),72
Maharashtra,2014,Other Theft,72
Maharashtra,2014,Robbery,72
Maharashtra,2014,Sexual Harassment,72
Maharashtra,2014,Cheating,71
Maharashtra,2014,Grievous Hurt,71
Maharashtra,2014,Grievous Hurt,71
Maharashtra,2014,Kidnapping (Total),71
Maharashtra,2014,Other Kidnapping,71
Maharashtra,2014,Other Negligence Deaths,71
Maharashtra,2014,Simple Hurt,71
Maharashtra,2014,Simple Hurt,71
Maharashtra,2014,Arson,70
Maharashtra,2014,Breach of Trust,70
Maharashtra,2014,House Breaking,70
Maharashtra,2014,Kidnapping (Total),70
Maharashtra,2014,Non-Custodial Rape,70
Maharashtra,2014,Rape,70
Maharashtra,2014,Breach of Trust,69
Maharashtra,2014,Grievous Hurt,69
Maharashtra,2014,Murder,69
Maharashtra,2014,Simple Hurt,69
Maharashtra,2014,Attempted Murder,68
Maharashtra,2014,Kidnapping (Total),68
Maharashtra,2014,Robbery,68
Maharashtra,2014,Sexual Harassment,68
Maharashtra,2014,House Breaking,67
Maharashtra,2014,Murder,67
Maharashtra,2014,Other Rape,67
Maharashtra,2014,Sexual Harassment,67
Maharashtra,2014,Non-Custodial Rape,66
Maharashtra,2014,Non-Custodial Rape,66
Maharashtra,2014,Other Riots,66
Maharashtra,2014,Rape,66
Maharashtra,2014,Rape,66
Maharashtra,2014,Riots,66
Maharashtra,2014,Riots,66
Maharashtra,2014,Arson,65
Maharashtra,2014,Attempted Murder,65
Maharashtra,2014,Grievous Hurt,65
Maharashtra,2014,Grievous Hurt,65
Maharashtra,2014,Non-Custodial Rape,65
Maharashtra,2014,Other Negligence Deaths,65
Maharashtra,2014,Other Rape,65
Maharashtra,2014,Other Rape,65
Maharashtra,2014,Rape,65
Maharashtra,2014,Robbery,65
Maharashtra,2014,Simple Hurt,65
Maharashtra,2014,Simple Hurt,65
Maharashtra,2014,Stalking,65
Maharashtra,2014,Unlawful Assembly,65
Maharashtra,2014,Attempted Murder,64
Maharashtra,2014,Kidnapping (Total),64
Maharashtra,2014,Murder,64
Maharashtra,2014,Murder,64
Maharashtra,2014,Other Locations,64
Maharashtra,2014,Riots,64
Maharashtra,2014,Attempted Murder,63
Maharashtra,2014,Attempted Murder,63
Maharashtra,2014,Kidnapping,63
Maharashtra,2014,Kidnapping (Total),63
Maharashtra,2014,Other Assault on Women,63
Maharashtra,2014,Other Riots,63
Maharashtra,2014,Robbery,63
Maharashtra,2014,Attempted Murder,62
Maharashtra,2014,Extortion,62
Maharashtra,2014,Non-Custodial Rape,62
Maharashtra,2014,Other Rape,62
Maharashtra,2014,Rape,62
Maharashtra,2014,Robbery,62
Maharashtra,2014,Attempted Murder,61
Maharashtra,2014,House Breaking,61
Maharashtra,2014,Other Riots,61
Maharashtra,2014,Unlawful Assembly,61
Maharashtra,2014,Cheating,60
Maharashtra,2014,Other Rape,60
Maharashtra,2014,Other Riots,60
Maharashtra,2014,Riots,60
Maharashtra,2014,Vehicle Theft,60
Maharashtra,2014,Assault on Women,59
Maharashtra,2014,Grievous Hurt,59
Maharashtra,2014,Kidnapping (Total),59
Maharashtra,2014,Murder,59
Maharashtra,2014,Sexual Harassment,59
Maharashtra,2014,Simple Hurt,59
Maharashtra,2014,Vehicle Theft,59
Maharashtra,2014,Attempted Murder,58
Maharashtra,2014,Non-Custodial Rape,58
Maharashtra,2014,Other Assault on Women,58
Maharashtra,2014,Rape,58
Maharashtra,2014,Sexual Harassment,58
Maharashtra,2014,Unlawful Assembly,58
Maharashtra,2014,Unlawful Assembly,58
Maharashtra,2014,Forced Marriage Kidnapping,57
Maharashtra,2014,House Breaking,57
Maharashtra,2014,Non-Custodial Rape,57
Maharashtra,2014,Non-Custodial Rape,57
Maharashtra,2014,Other Kidnapping,57
Maharashtra,2014,Rape,57
Maharashtra,2014,Rape,57
Maharashtra,2014,Trespass / Burglary,57
Maharashtra,2014,Extortion,56
Maharashtra,2014,House Breaking,56
Maharashtra,2014,Other Negligence Deaths,56
Maharashtra,2014,Robbery,56
Maharashtra,2014,Robbery,56
Maharashtra,2014,Robbery,56
Maharashtra,2014,Assault on Women,55
Maharashtra,2014,Attempted Murder,55
Maharashtra,2014,Attempted Murder,55
Maharashtra,2014,Cheating,55
Maharashtra,2014,Cheating,55
Maharashtra,2014,House Breaking,55
Maharashtra,2014,Other Kidnapping,55
Maharashtra,2014,Arson,54
Maharashtra,2014,Arson,54
Maharashtra,2014,Attempted Murder,54
Maharashtra,2014,Domestic Cruelty,54
Maharashtra,2014,Grievous Hurt,54
Maharashtra,2014,Murder,54
Maharashtra,2014,Other Negligence Deaths,54
Maharashtra,2014,Other Rape,54
Maharashtra,2014,Simple Hurt,54
Maharashtra,2014,Other Rape,53
Maharashtra,2014,Other Rape,53
Maharashtra,2014,Other Riots,53
Maharashtra,2014,Riots,53
Maharashtra,2014,Stalking,53
Maharashtra,2014,Assault on Women,52
Maharashtra,2014,Breach of Trust,52
Maharashtra,2014,Domestic Cruelty,52
Maharashtra,2014,Kidnapping,52
Maharashtra,2014,Murder,52
Maharashtra,2014,Non-Custodial Rape,52
Maharashtra,2014,Rape,52
Maharashtra,2014,Sexual Harassment,52
Maharashtra,2014,Stalking,52
Maharashtra,2014,Forced Marriage Kidnapping,51
Maharashtra,2014,Murder,51
Maharashtra,2014,Murder,51
Maharashtra,2014,Murder,51
Maharashtra,2014,Murder,51
Maharashtra,2014,Other Rape,51
Maharashtra,2014,Rash Driving,51
Maharashtra,2014,Robbery,51
Maharashtra,2014,Sexual Harassment,51
Maharashtra,2014,Trespass / Burglary,51
Maharashtra,2014,Unlawful Assembly,51
Maharashtra,2014,Attempted Murder,50
Maharashtra,2014,Attempted Murder,50
Maharashtra,2014,Grievous Hurt,50
Maharashtra,2014,House Breaking,50
Maharashtra,2014,Kidnapping,50
Maharashtra,2014,Murder,50
Maharashtra,2014,Robbery,50
Maharashtra,2014,Simple Hurt,50
Maharashtra,2014,Trespass / Burglary,50
Maharashtra,2014,Vehicle Theft,50
Maharashtra,2014,Attempted Murder,49
Maharashtra,2014,Disrobing Assault,49
Maharashtra,2014,Kidnapping (Total),49
Maharashtra,2014,Modesty Insult,49
Maharashtra,2014,Murder,49
Maharashtra,2014,Modesty Insult,48
Maharashtra,2014,Other Locations,48
Maharashtra,2014,Robbery,48
Maharashtra,2014,Attempted Murder,47
Maharashtra,2014,Domestic Cruelty,47
Maharashtra,2014,Forced Marriage Kidnapping,47
Maharashtra,2014,House Breaking,47
Maharashtra,2014,Negligent Driving Deaths,47
Maharashtra,2014,Non-Custodial Rape,47
Maharashtra,2014,Other Negligence Deaths,47
Maharashtra,2014,Rape,47
Maharashtra,2014,Sexual Harassment,47
Maharashtra,2014,Sexual Harassment,47
Maharashtra,2014,Arson,46
Maharashtra,2014,Attempted Murder,46
Maharashtra,2014,Attempted Murder,46
Maharashtra,2014,Cheating,46
Maharashtra,2014,Dacoity,46
Maharashtra,2014,Domestic Cruelty,46
Maharashtra,2014,Forced Marriage Kidnapping,46
Maharashtra,2014,Other Locations,46
Maharashtra,2014,Sexual Harassment,46
Maharashtra,2014,Arson,45
Maharashtra,2014,Forgery,45
Maharashtra,2014,House Breaking,45
Maharashtra,2014,Other Assault on Women,45
Maharashtra,2014,Other Dacoity,45
Maharashtra,2014,Other Rape,45
Maharashtra,2014,Breach of Trust,44
Maharashtra,2014,Cheating,44
Maharashtra,2014,Dacoity,44
Maharashtra,2014,Kidnapping (Total),44
Maharashtra,2014,Murder,44
Maharashtra,2014,Other Negligence Deaths,44
Maharashtra,2014,Robbery,44
Maharashtra,2014,Dacoity,43
Maharashtra,2014,Kidnapping (Total),43
Maharashtra,2014,Non-Custodial Rape,43
Maharashtra,2014,Non-Custodial Rape,43
Maharashtra,2014,Other Dacoity,43
Maharashtra,2014,Other Riots,43
Maharashtra,2014,Rape,43
Maharashtra,2014,Rape,43
Maharashtra,2014,Riots,43
Maharashtra,2014,Unlawful Assembly,43
Maharashtra,2014,Assault on Women,42
Maharashtra,2014,Grievous Hurt,42
Maharashtra,2014,Grievous Hurt,42
Maharashtra,2014,Kidnapping,42
Maharashtra,2014,Kidnapping (Total),42
Maharashtra,2014,Other Dacoity,42
Maharashtra,2014,Robbery,42
Maharashtra,2014,Sexual Harassment,42
Maharashtra,2014,Sexual Harassment,42
Maharashtra,2014,Simple Hurt,42
Maharashtra,2014,Simple Hurt,42
Maharashtra,2014,Arson,41
Maharashtra,2014,Arson,41
Maharashtra,2014,Breach of Trust,41
Maharashtra,2014,Cheating,41
Maharashtra,2014,Extortion,41
Maharashtra,2014,House Breaking,41
Maharashtra,2014,Kidnapping,41
Maharashtra,2014,Kidnapping,41
Maharashtra,2014,Kidnapping (Total),41
Maharashtra,2014,Other Rape,41
Maharashtra,2014,Other Rape,41
Maharashtra,2014,Other Riots,41
Maharashtra,2014,Riots,41
Maharashtra,2014,Robbery,41
Maharashtra,2014,Robbery,41
Maharashtra,2014,Domestic Cruelty,40
Maharashtra,2014,Forced Marriage Kidnapping,40
Maharashtra,2014,Forced Marriage Kidnapping,40
Maharashtra,2014,House Breaking,40
Maharashtra,2014,Kidnapping,40
